class,conversation
1,"김사장 우리랑 계약하시죠.
전에 말했듯이 이미 계약한 업체가 있어요.
파기하고 우리랑 하죠.
곤란합니다 진짜
우리랑 계약을 안하면 10억을 내놔요.
그돈을 어떻게 만듭니까?
아파트 대출이라도 받아
제발 사정 좀 봐주세요.
싫으면 내년 건설건은 물건너 간줄 알아.
사장님 제발요."
4,"저는 '테이큰'에서 리암 니슨 씨가 납치범들에게 전화해서 딸을 찾겠다고 협박하는 장면이 정말 통쾌했어요
딸을 향한 아버지의 강한 분노와 냉철함이 느껴지는 장면이었죠
네! 더 이상 물러설 곳 없는 아버지의 절박함이 잘 드러났어요
특히 'I will find you and I will kill you'라는 대사는 정말 명대사였죠
맞아요! 그 짧은 대사 안에 모든 감정이 담겨 있는 것 같아요 혹시 협박 장면을 볼 때 어떤 감정을 느끼시나요?
저는 주로 긴장감이나 불안감을 많이 느껴요 특히 사랑하는 사람을 대상으로 하는 협박 장면은 더 감정이입이 되더라고요
저도 비슷한 것 같아요 분노나 안타까움 같은 감정도 느껴질 때가 있어요"
1,"저기요 혹시 김민경님 아세요?
혹시 누구신데 그러시죠?
김민경씨 남편 되는 사람인데요 당신 내 아내랑 바람났지?
뭔소리세요. 그런 사람 누군지 모르는데
이미 얘가 다 털어놨어요. 그니까 좋은 말 할 때 빨리 사과하시죠. 당신도 결혼한 사람이라며 어떻게 그럴 수 있어.
죄송합니다. 저희 아내한테는 말하지 말아주세요. 관계 깔끔하게 끝낼게요.
너네 아내한테 말 안 하는 조건과 더불어 내 아내랑 바람 피워서 내 정신 상태가 상당히 불안해졌거든? 정신적 보상금 합해서 100만원 내놔.
네네 빠른 시일안으로 보내드릴테니 제발 아내한테 말하지 말아주세요.
어쨋든 빠른 시일안에 100만원 보내. 안 그러면 바로 니 아내한테 말할거니까.
네 알겠습니다. 감사합니다 전화 끊겠습니다.
오빠 나 잘했지. 내가 딱 결혼한 유부남 꼬셨다니까
내가 이렇게만 하면 쉽게 돈 벌 수 있다 그랬잖아. 두 집 살림하느라 고생했다. 100만원으로 맛있는거 사먹자
응 그래 다음에는 더 돈 많은 사람 꼬셔서 돈 더 받아내자 솔쏠하네."
2,"야 안인턴 너가 일처리를 그 따위로 하니까 내가 부장님한테 혼나잖아
아니 전 그냥 서류정리를 하는 업무인데 제가 서류 내용을 건든게 아니잖아요
야 그럴리가 있냐 먼저 잘한 결과물이 먼저 보여지도록 해야지 미친것아
아니 그런것까지 어떻게 신경써요
아니 나한테 대들어? 야 직원들 너희 입다물고 다 야근이야 업무 처리 할게 많을 줄알아
아나 안인턴 진짜 가지가지한다
아니 지금 뭐하시는 건가요?
야 귀 없어? 당장 일해 귀머거리야
아이고 회사 잘 돌아간다
오냐 어디 끝가지 해보자"
0,"김비서 지금 당장 차 돌려서 돌아와
 제가 왜 그래야하죠?!
 너 그거 퍼뜨리는 순간 여기 있는 사람 다 죽어 너는 무사할거같아?
 이제 그런 협박은 저한테 안 통합니다
 지금 너희 가족 외국으로 빼돌렸다고 안심하고 있나본데 이미 소재 파악 끝났어!!
 니가 뭔데 우리 가족을 건드린다고 협박이야 미친놈아!!
 그러길래 잘 생각하고 행동을 해야지. 내가 이자리까지 그냥 올라온 줄 알아? 너희 가족 시체도 못 찾게 토막내서 물고기 밥으러 사용할줄 알아!!!
 내 가족 손 끝 하나 건들기만 해봐!! 나도 가만히 안 있어!!
 니가? 가만히 안 있으면 어쩔건데? 지금 너희 가족들이 있는 마닐라에 암살자 보냈으니까 1시간내로 돌아와서 무릎꿇어
 내 가족 죽으면 니 가족도 다 죽는거야!!!"
1,"동생아 나 이번에 컴퓨터 한 대 살려고 하는데 좀 보태주라
형 나도 돈 없어 미안해
있잖아 저번에 네 잔고 봤어
나도 사고싶은 게 있어서 모으고 있던거야
아 형이 먼저 잠깐 쓰고 다음달에 너 사고싶은 거 살 때 보태줄께
미안해.형 매번 약속도 안 지키잖아
장난하냐? 꼴랑 형제끼리 몇 십만원 가지고 왜 그러냐
아무리 형제라도 공과사가 있는거라 생각해
그렇게 나온다 이거지?너 지금 입고 있는 거 신고 있는 거 다 내가 산거 알지?
아 형 왜그래?
앞으로 절대 입지 마라 내 방에도 들어오지도 말고 나한테 연락도 하지말고 
어디 가서 네 형이라고도 하지마라 나쁜 새끼네
아니 형 왜그러냐고
꺼져 그냥 이 참에 서로 남남으로 살자 배은망덕한 새끼야"
4,"오늘 발표 개망했어. 진짜 죽고 싶다.
에이 말 함부로 하지 마.
아니 진짜… 너무 창피해서 그냥 사라지고 싶어.
그래도 그걸로 죽진 마. 점심은 먹고 죽어라."
0,"내가 사고낸거 아니야.
내 눈으로 니가운전한거 봣거든.
아 봣구나.그런데 일부러 그런것은아니야
믿을수가없다.
미안해 다시는 안그럴게.
너 이새끼 두고봐 내가 어떻게하나
친구사이에 이러기냐.
친구라는 놈이 나의 소중한애마를 그렇게 만드냐
한번만 용서해주라
일단 경찰서에 증거제출햇고 니 가정 풍비박산 만들테니깐 기대해"
0,"여보 우리 너무 생활하기 힘든 것 같아.
그러게요. 무슨 방법이 없을까요? 
방법이 있긴한데 .
어떤 방법인데요 ?
여보 혹시 나 믿어?
믿지요.
그럼 딱 지금 한 번만 차에 치어보는 거 어때?
네? 그게 무슨 말도 안되는 소리에요!
방법이야. 나 믿는다며. 가벼운 정도면 사는데 지장 없을거야.
여보 미쳤어요? 어떻게 그런 위험한 짓을 하라는 거에요.
그럼 당신이 돈을 벌어다 주던지. 그것도 못하면 몸으로라도 떼우란 말야! 내려!
그래도 여보 이 방법은 아닌 것 같아요. 여보 하지말아요!"
1,"야. 화장실에서 빨리나와. 나 급해.
왜에? 난 아주 평온하게 볼일중인데?
야. 빨리 안나오면 죽여버린다. 내장이 베베꼬이는 느낌이란말야. 야!!
어 그럼 그때 내가 갖고싶었던 샤프 나줘
뭐? 그걸 왜 줘야하는데!
싫으면 거기 계속 있던가
쾅쾅쾅!! 줄께줄께 빨리나와!! 안나오면 진짜 문 부숴버린다!!! 
철컥. 들어가봐
후."
4,"최유나 너 이번에 체육 점수 왜 그렇게 낮아? 혹시... 공이 무서워? ㅋㅋㅋ
푸하하! 김철수 너 미술 점수는 마치 초등학생 그림 같던데? 순수함 그 자체! ㅋㅋㅋ
내 그림은 자유로운 영혼을 표현한 거야! 너 음악 점수는... 음... 박자 감각 제로? ㅋㅋㅋ
내 노래는 독창적인 리듬을 가지고 있는 거야! 너 정보 점수는... 혹시 컴퓨터랑 싸웠니? ㅋㅋㅋ
내 컴퓨터는 나와 소울메이트야! 너 역사 점수는... 잠자는 숲 속의 공주 수준? ㅋㅋㅋ
내 역사는 깊고 심오한 거야! ㅋㅋㅋ"
0,"혜주야.난 너 없으면 못 살아.
오빠. 왜 이래.응? 진정해봐.
혜주야. 제발 나 버리지마.혜주야.
이거 놔.나 정말 장난으로 한 말 아니야.오빠.응?
야! 김혜주.! 너 진짜 너 죽고 나 죽는 꼴 보고싶어서 그래!? 어!?!?
꺄악.! 오빠 그. 그 칼 내려놔. 그 . 그걸 왜 들고 온거야.!!
니가 내 연락도 씹고 나 보려고도 안하고 어? 내가 너 없이 살 이유가 없어. 너도 나 없으면 살 이유도 없다고.!!!! 
오.오빠.이러지마.어.? 가까이 오지마.신.신고할거야.!
신고? 그래? 신고하자. 어디 어차피 너 죽고 나 죽어 있을텐데 와서 시체나 치우라고 해. 이리 안와!?
살.살려주세요.!!!!"
3,"역시 피로 풀 땐 목욕탕이지
 인정한다 뜨끈뜨끈하니 좋다
 올 뭐야?
 뭐가?
 짜식 크네
 응? 뭐가
 크다고 너. 칭찬이야
 이게 칭찬이야?
 그럼 남자가 가지고 있는 것 중 최고의 칭찬이지 그럼 뭔데
 아니. 그냥 갑자기 그러니까
 갑자기 뭐? 사람 이상하게 만드네? 내가 뭐 잘 못했어?
 아니. 아니야"
4,"선생님 수술하면 걸을 수 있을 거라고 하셨잖아요. 그런데 왜 아직도 다리에 감각이 거의 없죠?
수술로 신경 압박은 해소했지만 신경 기능 회복에는 시간이 오래 걸릴 수 있습니다. 재활 치료가 중요합니다.
재활을 해도 전혀 차도가 없으니 답답해서 그럽니다. 수술이 잘못된 건 아닐까 하는 생각도 들고요.
수술 자체는 성공적으로 이루어졌습니다. 다만 환자분의 손상 정도가 심해서 회복 속도가 더딜 수 있습니다.
그럼 평생 이렇게 살아야 할 수도 있다는 건가요? 너무 절망적이네요.
아직 단정하기는 이릅니다. 꾸준히 재활 치료를 받으시면 분명 호전될 가능성이 있습니다. 희망을 잃지 마세요.
알겠습니다… 노력은 해보겠지만 솔직히 힘드네요."
1,"네 여보세요? 최세정씨 맞으시죠
네 맞는데 무슨일이죠?
다름이 아니라 공중 화장실에서 세정 씨 볼일 보는 영상을 찍어 놔서 이거 유포하면 어떻게 되는지 잘 알죠? 한 적당히 2억만 입금해 주세요
아니 대체 왜 그러세요
울지 마시고 입금하시면 없는 일이 된다니깐요 다시는 연락을 안 드린다니까
그걸 어떻게 믿을 수 있죠? 
아니 이 여자가 진짜 내가 장난하는 걸로 보이나 그냥 확 유포해 버려?
아 아니에요 죄송해요
좋게 좋게 끝냅시다."
1,"안녕하세요 씨 맞죠?
네 전데요 누구세요?
저희가 그쪽 나체사진을 갖고 있어서요 어떻게 생각하세요?
네.? 지금 무슨 말씀을 하시는거예요!
상황 파악 안돼? 우리가 이거 퍼뜨려버릴거라고.
뭐라구요.?!
당신 가족 직장 동료 친구 애인한테까지 다 보여줄거야 인터넷에도 올려버릴거고.
대체 저한테 왜 이러시는거예요!
한.5000만원정도 있으신가?
설마 돈 달라는거예요.?
이제야 말이 좀 통하네 이번주 안에 입금 안하면 싹 뿌릴거니까 빨리 돈 마련하는게 좋을 것 같은데.
지금 당장은 힘들어요 제발 시간을 조금만 더 주세요.!
지금 가진거라도 싹 입금 해. 이번주까지야 명심해."
3,"야 저 사람봐봐 진짜 그 티비에 나오는 못생긴 개그맨 닮지 않았냐?
푸하하하핳 야 진짜 못생겼다 헐 너무 크게 얘기했나봐
저기요 지금 저한테 말씀하신거에요???
아닌데요
아 그래요?
네 그냥 가던길 가시면 될거같은데요?
야 저 사람 못생긴 대신 귀는 밝은가봐
자기가 못생긴지 아나보네 
저기요 저한테 하신말 맞네요 저 지금 심각한 모욕감을 느끼고 있는데 빨리 사과하세요
네? 다른사람보고 한말인데요? 그쪽이 너무 예민한거 같은데요?
제가 다들었어요 그 두분들도 잘생기신편은 아닌거같은데 그런말할 권리가 어디있나요 대체?"
2,"이거 내일 오전 9시 반까지 처리하세요.
 네? 저 아직 팀장님이 주신 일이 양이 많아 안될 것 같아요. 내일 처리하면 안될까요?
 그건 알아서 하세요.
 아까 대리님 일 없으시던데 대리님께 부탁드리면 안될까요.?
 대리가 할일이 있고 사원이 할일이 있지 어디 갔다붙여?
 하지만 주신일도 너무 벅차서 기한 내에 처리 못할 거 같아서요.
 쯧. 이래서 고졸출신은 안돼. 그거 하나 처리못해서 쩔쩔 메는 꼴이라니.
 팀장님. 방금 발언 사과해주세요.
 왜 내가 틀린 말 했어? 됐고 일 내일까지 처리하세요
 팀장님 이건 모욕적인 발언과 부당한 지시입니다. 사과해주세요."
1,"야 좋은말로 할때 놓고 가라
 이거 아빠가 사주신거에요
아니 그냥 빌리겠다고 빨리 벗고 가
 아 진짜 안되는데
야 내가 만만하냐 놓고 가라고
제발요
지랄하지말고 가진거 다 내놔
제발 돌려주세요
뭘 되돌려 줘 이새끼야
 안돼요"
1,"너 얼마잇나
그걸 왜 물어
요즘 힘드러서
그래서?
니 돈 많자나
없어 
돈없으면 멀로 때울래
내가 왜 줘야 하는데
넌 약자잖아
넌 강자냐"
1,"야 거기
네?
언니가 오늘 빠마해야되는데 돈이없거던?
네?
아이 씨 귓구멍 막혔냐? 있는거 다내놔
없어요
아이 씨 뒤져서 나오면 10원에 한번씩 얼굴 면도날로 그어버린다
여기요
이게다야?
네."
2,"정한씨 내일 나랑 거래처 가기로 한 거 혼자 갈 수 있지?
 네? 갑자기요? 브리핑 준비랑은 제가 안했는데.
지금부터 잘 준비해봐요. 나는 내일 별로 가고 싶지가 않네.
아 미리 말씀하주시지 그려셨어요. 저 준비하나도 안했는데. 혹시 자료 있으세요?
자료? 아 정한씨가 만들어서 능력을 좀 보여줘봐
네? 원래 대리님이 가시기로 한거 대리님이 하는게 맞지않을까요?
뭐라고 지금 장난해? 정한씨는 내가 하라고 하면 그냥 하는거야.
이건 부당한 것 같습니다.
다 정한씨를 위한거니까 잘해봐.
대리님 이건 아닌 것 같아요. 부장님께 말씀드리겠습니다."
3,"야 이거 따라 해봐 목도리도마뱀 재밌겠다
하기 싫어. 안 할래.
뭐?? 하기 싫어?? 
우리 재호 많이 컸네 하기 싫다고 개길 줄도 알고 
야 최재호 빡치게 하지 말고 빨리해라
싫어 싫다고. 왜 자꾸 나한테 강요하는 거야.
이놈 봐라 뇌가 밖으로 빠졌나 찐따놈이 어디서 개기냐
야 철민아 쟤 좀 잡아봐라 
그래 오케이
싫어 싫다고 만지지 마!! 제발 그만해. 흑흑"
3,"너 내 뒷담 했어 .?
응? 언제? 누가그래 ?
아닌가 .친구가 말해줬는데 .너가 내 뒷담 했다고 .
하 . 너 어이없다 무슨 증거로 나한테 이래? 이러는거 후회안하겠어?
아 .
아 짜증나네 착한척 약한척 그만 좀 해 이러니까 욕먹는거아냐
어.?
너보다 약한애한테는 존나 뭐라하더니 쎈 애들한테는 잘보일려고 살살 기는 시늉하고
내가 뭘 그렇게 잘 못 했는데 .
너 뒤에서 애들이 뭐라하는 줄 알아? 너 박쥐라고 불러 이리붙었다 저리붙었다 인생 그렇게 살지마"
3,"야 너 이리와봐 경례 똑바로 안하냐?
네 죄송합니다. 
뭐가 죄송한데
경례 똑바로 안해서 죄송합니다. 
미쳤네 말대답하냐?
죄송합니다. 
너 따위 죄송 필요없고 대가리 박아 
네 알겠습니다. 
자 따라한다 실시! 
나는 구제불능이다.
나는 구제불능이다."
3,"야!왜 밀어.
안 밀었는데? 니가 젓가락처럼 말라서 힘이없는거 아니야?
너가 분명 밀었잖아.
얘들아? 지가 힘없어서 넘어진걸 나보고 밀었대. 집에 쌀이 없나봐.
정말 너 나한테 왜그러는거야.
꼬라지하고는 말하는것도 바보같아
우린 친구잖아. 잘지내보자.
친구?누가 너랑친구니?너랑나랑은 수준이 달라.
너 너무하다 정말.
내가 뭘?"
